Category,Sub Category,Order Date,Profit
Oil & Masala,Masalas,11-10-2018,338.73
Beverages,Health Drinks,2/21/2017,375.82
Fruits & Veggies,Organic Fruits,2/27/2016,320.45
"Eggs, Meat & Fish",Mutton,09-02-2018,128.16
Fruits & Veggies,Organic Fruits,6/26/2017,150.39
Beverages,Soft Drinks,6/17/2017,140.58
Bakery,Cakes,9/17/2017,673.92
Fruits & Veggies,Organic Vegetables,12-11-2018,50.9
Food Grains,Dals & Pulses,07-11-2015,521.11
Oil & Masala,Spices,7/17/2017,316.42
Fruits & Veggies,Organic Vegetables,09-02-2018,548.45
"Eggs, Meat & Fish",Chicken,7/22/2018,56.87
Food Grains,Organic Staples,10/23/2018,476.76
Oil & Masala,Spices,6/26/2017,283.42
Fruits & Veggies,Fresh Fruits,10-05-2018,54.78
Bakery,Cakes,05-12-2017,279.76
Food Grains,Rice,10-05-2018,165.83
Bakery,Cakes,07-08-2018,459.2
Beverages,Soft Drinks,09-07-2016,349.06
Oil & Masala,Spices,8/26/2017,157.23
Snacks,Cookies,07-06-2016,49.05
Oil & Masala,Masalas,06-03-2018,673.63
Beverages,Soft Drinks,9/15/2018,502.65
Oil & Masala,Edible Oil & Ghee,11/20/2015,591.92
Snacks,Noodles,02-06-2018,493.12
Fruits & Veggies,Organic Fruits,8/26/2017,597.45
Oil & Masala,Edible Oil & Ghee,12-05-2018,491.12
Snacks,Chocolates,4/16/2017,30.65
Bakery,Biscuits,9/18/2016,147.06
Oil & Masala,Masalas,03-12-2018,129.64
Food Grains,Atta & Flour,10/14/2017,186
Beverages,Health Drinks,11/25/2017,470.06
Snacks,Noodles,08-04-2015,124.2
Beverages,Health Drinks,4/30/2016,121.2
"Eggs, Meat & Fish",Fish,11/28/2018,1039.08
Fruits & Veggies,Organic Fruits,09-08-2018,625.17
Beverages,Health Drinks,03-05-2016,444.78
Oil & Masala,Masalas,11-12-2018,88.56
Food Grains,Atta & Flour,01-12-2016,313.95
Oil & Masala,Spices,8/26/2017,579.39
"Eggs, Meat & Fish",Eggs,12-06-2017,308.88
Fruits & Veggies,Organic Fruits,11-07-2017,39.75
Food Grains,Dals & Pulses,03-02-2015,792
"Eggs, Meat & Fish",Fish,09-09-2018,675.2
Fruits & Veggies,Fresh Vegetables,09-09-2018,187.8
Oil & Masala,Spices,8/16/2016,224.75
Snacks,Noodles,11-04-2018,556.75
Fruits & Veggies,Fresh Vegetables,12-04-2018,744
Food Grains,Rice,8/14/2017,673.68
Fruits & Veggies,Organic Vegetables,11/16/2018,414.72
Fruits & Veggies,Fresh Fruits,12-02-2015,466.8
"Eggs, Meat & Fish",Eggs,2/24/2018,81.7
Beverages,Soft Drinks,9/14/2018,272.85
Fruits & Veggies,Fresh Fruits,12-05-2015,383
"Eggs, Meat & Fish",Eggs,10/26/2018,693.28
Bakery,Breads & Buns,8/14/2017,271.48
Bakery,Cakes,8/14/2017,447.48
Beverages,Soft Drinks,12-05-2015,659.6
Food Grains,Rice,12-02-2018,235.28
Food Grains,Dals & Pulses,01-12-2016,266.29
Bakery,Biscuits,11/24/2018,114.12
"Eggs, Meat & Fish",Mutton,11-05-2017,113.23
Fruits & Veggies,Organic Fruits,09-01-2017,681.8
Beverages,Soft Drinks,11/16/2018,204.32
"Eggs, Meat & Fish",Chicken,01-12-2016,242
Fruits & Veggies,Fresh Fruits,4/16/2016,223.52
Beverages,Soft Drinks,09-07-2015,619.5
Food Grains,Dals & Pulses,11/28/2017,252.28
Fruits & Veggies,Organic Fruits,01-12-2016,760.62
Snacks,Noodles,10-09-2017,581.85
Fruits & Veggies,Organic Vegetables,10/19/2018,587.04
Bakery,Cakes,8/16/2016,46.56
Food Grains,Dals & Pulses,11-02-2018,1041.46
"Eggs, Meat & Fish",Chicken,10/22/2018,209.58
Bakery,Cakes,4/30/2018,403.44
Beverages,Health Drinks,09-07-2016,424.16
Food Grains,Rice,03-05-2016,548.94
Snacks,Cookies,09-09-2018,70.63
Oil & Masala,Spices,09-07-2015,310.8
Snacks,Cookies,11/17/2018,130.08
Bakery,Breads & Buns,12-02-2015,243.25
"Eggs, Meat & Fish",Chicken,11/21/2015,201.96
Snacks,Chocolates,04-04-2015,403.03
"Eggs, Meat & Fish",Fish,5/30/2017,949.97
Food Grains,Rice,9/18/2018,176.58
"Eggs, Meat & Fish",Mutton,6/23/2016,293.37
Oil & Masala,Edible Oil & Ghee,09-12-2017,708.8
Fruits & Veggies,Fresh Vegetables,6/13/2016,988.57
"Eggs, Meat & Fish",Mutton,4/20/2016,841.7
Oil & Masala,Masalas,12/14/2018,329.49
Fruits & Veggies,Fresh Vegetables,8/17/2015,181.98
Beverages,Soft Drinks,1/17/2017,65.78
Fruits & Veggies,Organic Vegetables,9/19/2016,934.82
"Eggs, Meat & Fish",Chicken,12/27/2015,684
Fruits & Veggies,Fresh Fruits,12/14/2018,513.81
Bakery,Breads & Buns,11/17/2018,643.5
Bakery,Breads & Buns,04-07-2015,754.6
Bakery,Cakes,7/31/2016,225
"Eggs, Meat & Fish",Mutton,5/30/2017,653.22
Snacks,Noodles,3/21/2015,202.64
Beverages,Health Drinks,9/18/2018,675.36
Food Grains,Dals & Pulses,11-12-2016,588.72
Beverages,Soft Drinks,10/16/2018,206.52
Snacks,Noodles,07-01-2015,602
Snacks,Chocolates,11-03-2018,45.72
Snacks,Cookies,10/20/2018,516.4
Bakery,Breads & Buns,06-04-2018,350.24
Snacks,Chocolates,4/30/2018,830.25
Snacks,Chocolates,5/27/2018,457.11
Snacks,Noodles,12/27/2016,312.24
"Eggs, Meat & Fish",Chicken,10-04-2017,197.85
Snacks,Cookies,12/15/2016,573.87
Fruits & Veggies,Organic Fruits,6/15/2018,165.3
Snacks,Cookies,01-04-2017,253.96
Fruits & Veggies,Organic Vegetables,12-11-2018,561.12
Bakery,Breads & Buns,11/20/2017,287.55
Snacks,Chocolates,5/14/2017,215.25
Snacks,Chocolates,3/31/2016,804.21
Fruits & Veggies,Organic Fruits,12/27/2016,931.56
Bakery,Cakes,09-10-2017,505.44
"Eggs, Meat & Fish",Fish,6/15/2018,380.6
Food Grains,Dals & Pulses,9/22/2017,31.86
"Eggs, Meat & Fish",Mutton,11-01-2015,442.86
Bakery,Biscuits,11-09-2018,579.6
"Eggs, Meat & Fish",Eggs,04-03-2015,706.88
"Eggs, Meat & Fish",Fish,11/24/2017,172.5
Oil & Masala,Spices,11/20/2017,149.2
Oil & Masala,Masalas,10-08-2018,260.4
Beverages,Health Drinks,02-09-2017,201.3
Beverages,Soft Drinks,03-09-2018,182.35
Fruits & Veggies,Fresh Fruits,09-03-2016,343
"Eggs, Meat & Fish",Chicken,9/25/2016,475.6
Oil & Masala,Spices,8/18/2018,85.44
Snacks,Noodles,01-10-2017,334
Fruits & Veggies,Fresh Fruits,04-06-2015,971.37
Snacks,Cookies,8/21/2017,321.64
Fruits & Veggies,Organic Fruits,04-03-2015,437
Fruits & Veggies,Organic Vegetables,11/15/2017,411.84
Fruits & Veggies,Fresh Fruits,3/26/2015,101.43
Bakery,Breads & Buns,12-05-2016,1022.13
"Eggs, Meat & Fish",Fish,10/20/2016,193.43
Fruits & Veggies,Fresh Fruits,02-09-2017,360
Oil & Masala,Spices,11-07-2017,239.21
Oil & Masala,Spices,7/23/2015,815.85
"Eggs, Meat & Fish",Chicken,08-07-2017,183.36
Bakery,Cakes,2/14/2015,522.75
Food Grains,Organic Staples,10/14/2017,349.02
Snacks,Cookies,09-09-2018,592.41
Food Grains,Dals & Pulses,12-08-2016,451.08
Oil & Masala,Masalas,10-08-2018,508.8
Beverages,Health Drinks,5/28/2015,586.56
Bakery,Breads & Buns,01-09-2017,457.86
Bakery,Biscuits,9/19/2018,173.8
Beverages,Health Drinks,7/26/2018,198.25
Oil & Masala,Masalas,8/25/2015,197.64
Beverages,Soft Drinks,06-03-2018,368.82
"Eggs, Meat & Fish",Fish,07-11-2018,436.45
Fruits & Veggies,Organic Vegetables,09-03-2016,414.58
Fruits & Veggies,Organic Vegetables,10-12-2018,732.2
Snacks,Chocolates,03-02-2018,86.5
Bakery,Cakes,10/13/2018,343.98
Fruits & Veggies,Organic Fruits,5/27/2018,903
"Eggs, Meat & Fish",Mutton,7/26/2015,779.1
Bakery,Biscuits,3/20/2018,242.44
Food Grains,Atta & Flour,11/24/2017,148.08
Food Grains,Organic Staples,09-05-2017,214.11
Snacks,Chocolates,11/27/2018,437.4
"Eggs, Meat & Fish",Mutton,10/31/2015,682.11
Food Grains,Atta & Flour,8/18/2018,805.35
Snacks,Cookies,06-03-2018,181.68
Fruits & Veggies,Organic Vegetables,10-05-2018,515.57
"Eggs, Meat & Fish",Chicken,12-02-2018,570.96
"Eggs, Meat & Fish",Mutton,10-08-2018,118.8
Snacks,Cookies,12/25/2017,422.94
Snacks,Chocolates,02-02-2018,373.8
Beverages,Health Drinks,12/26/2017,217
Fruits & Veggies,Fresh Vegetables,8/21/2017,244.46
Fruits & Veggies,Organic Fruits,5/26/2015,401.96
Fruits & Veggies,Fresh Vegetables,5/26/2015,65.45
Bakery,Breads & Buns,9/28/2016,310.27
Fruits & Veggies,Fresh Vegetables,4/13/2016,299
Oil & Masala,Spices,5/22/2017,359.73
Bakery,Biscuits,10/13/2018,239.28
Snacks,Cookies,11/15/2017,157.3
Snacks,Noodles,9/23/2015,698.43
Fruits & Veggies,Fresh Fruits,12-02-2018,432.51
"Eggs, Meat & Fish",Fish,03-01-2017,184.96
Bakery,Breads & Buns,12/25/2017,86.87
Food Grains,Atta & Flour,12-02-2017,370.88
Fruits & Veggies,Organic Fruits,9/24/2018,112.14
Beverages,Health Drinks,8/17/2018,181.44
Food Grains,Dals & Pulses,6/15/2016,445.5
"Eggs, Meat & Fish",Eggs,9/24/2018,173.76
Oil & Masala,Masalas,05-01-2016,625.8
Food Grains,Atta & Flour,03-02-2018,362.33
Oil & Masala,Masalas,3/22/2016,999.6
Oil & Masala,Edible Oil & Ghee,4/26/2016,937.46
Beverages,Health Drinks,8/20/2018,95.13
Beverages,Soft Drinks,12/29/2015,199.2
Bakery,Cakes,7/23/2015,383.4
Food Grains,Organic Staples,1/24/2018,96.57
Snacks,Chocolates,11/16/2016,715.95
Fruits & Veggies,Fresh Vegetables,9/29/2017,567.24
Bakery,Breads & Buns,9/19/2018,436.26
Beverages,Soft Drinks,3/15/2016,682.89
"Eggs, Meat & Fish",Mutton,5/28/2018,480.81
Beverages,Health Drinks,04-12-2015,699.3
Beverages,Health Drinks,7/28/2018,47.1
Beverages,Soft Drinks,12/22/2018,134.05
Bakery,Breads & Buns,3/24/2017,100
Snacks,Cookies,9/26/2016,295.75
Beverages,Soft Drinks,5/28/2018,307.04
Oil & Masala,Masalas,8/21/2017,411.7
"Eggs, Meat & Fish",Fish,05-04-2018,636.88
Beverages,Health Drinks,4/30/2016,144.6
Fruits & Veggies,Fresh Fruits,02-05-2018,1037.59
Snacks,Chocolates,2/23/2018,104.44
Oil & Masala,Edible Oil & Ghee,11-12-2018,227.62
Bakery,Biscuits,12/29/2015,742.51
Bakery,Biscuits,07-11-2018,525.92
"Eggs, Meat & Fish",Mutton,7/23/2015,637.84
"Eggs, Meat & Fish",Mutton,12-02-2018,210.56
Fruits & Veggies,Organic Fruits,1/23/2018,554.25
Oil & Masala,Spices,5/28/2015,148.05
Food Grains,Organic Staples,01-09-2017,105.42
Snacks,Chocolates,12/27/2016,432
Food Grains,Organic Staples,5/21/2017,108.8
Oil & Masala,Masalas,04-12-2015,240
Food Grains,Organic Staples,12/25/2017,91.15
Fruits & Veggies,Fresh Vegetables,12/18/2017,329.12
Food Grains,Organic Staples,7/30/2016,178.95
Snacks,Cookies,09-07-2015,167.11
Oil & Masala,Edible Oil & Ghee,3/24/2016,779.52
Beverages,Soft Drinks,7/25/2018,781.44
"Eggs, Meat & Fish",Fish,6/13/2018,319.41
Beverages,Health Drinks,3/30/2015,150.8
Snacks,Chocolates,2/17/2018,822.88
"Eggs, Meat & Fish",Fish,3/19/2016,516
Snacks,Chocolates,6/22/2016,517.6
Snacks,Chocolates,09-02-2017,117.8
Bakery,Cakes,9/21/2015,426.98
Fruits & Veggies,Organic Fruits,9/19/2017,123.68
Bakery,Biscuits,12/31/2015,341.46
"Eggs, Meat & Fish",Chicken,9/14/2018,29.3
"Eggs, Meat & Fish",Eggs,11-02-2016,229.88
Beverages,Health Drinks,12-01-2018,184.62
Oil & Masala,Masalas,2/17/2018,747.36
Bakery,Biscuits,9/19/2017,544.98
Bakery,Breads & Buns,09-09-2015,767.88
Beverages,Soft Drinks,2/17/2018,332.82
Oil & Masala,Edible Oil & Ghee,8/22/2018,138.36
Snacks,Cookies,04-06-2015,616.77
"Eggs, Meat & Fish",Mutton,2/17/2018,154.7
Fruits & Veggies,Fresh Fruits,10/30/2018,486.57
Fruits & Veggies,Organic Fruits,9/16/2017,343.35
"Eggs, Meat & Fish",Chicken,04-02-2018,101.53
"Eggs, Meat & Fish",Mutton,12/20/2015,294.45
Oil & Masala,Edible Oil & Ghee,12/20/2015,238.68
"Eggs, Meat & Fish",Mutton,10-02-2018,641.65
Fruits & Veggies,Organic Fruits,10-02-2018,70.4
Oil & Masala,Edible Oil & Ghee,10-02-2018,45.05
Bakery,Cakes,10-02-2018,334.35
Food Grains,Organic Staples,05-09-2018,386.1
"Eggs, Meat & Fish",Eggs,12/16/2015,283.92
Snacks,Chocolates,02-08-2015,276.08
Fruits & Veggies,Organic Fruits,2/19/2018,602.84
Snacks,Cookies,11/30/2018,936.8
Beverages,Health Drinks,6/14/2017,111.4
"Eggs, Meat & Fish",Fish,07-08-2018,696.93
Oil & Masala,Masalas,12-05-2018,253.28
Bakery,Biscuits,3/23/2018,119.17
Fruits & Veggies,Organic Vegetables,06-08-2018,187.74
Bakery,Breads & Buns,06-11-2018,487.2
Snacks,Noodles,9/28/2018,518.4
Fruits & Veggies,Fresh Fruits,12/16/2015,411.18
Fruits & Veggies,Organic Vegetables,9/26/2015,117.8
Snacks,Noodles,8/22/2017,318.68
Bakery,Cakes,11-12-2017,328.32
Fruits & Veggies,Organic Fruits,9/21/2016,302.47
Beverages,Health Drinks,12-11-2017,86.94
Beverages,Soft Drinks,10/24/2016,238.51
"Eggs, Meat & Fish",Fish,11-03-2018,50.64
Oil & Masala,Spices,12/18/2017,135.66
Oil & Masala,Edible Oil & Ghee,10/21/2018,509.76
Bakery,Biscuits,12/21/2018,648.2
Beverages,Health Drinks,3/13/2018,238.35
Fruits & Veggies,Organic Fruits,9/21/2016,27.1
Snacks,Cookies,11/21/2017,117.84
Oil & Masala,Edible Oil & Ghee,9/29/2018,365.04
Snacks,Noodles,03-11-2017,192.57
Snacks,Chocolates,9/29/2018,735
"Eggs, Meat & Fish",Eggs,9/29/2018,86.75
Fruits & Veggies,Organic Fruits,11/19/2018,166.77
Beverages,Soft Drinks,02-05-2017,212.04
Oil & Masala,Spices,02-05-2017,926.64
Fruits & Veggies,Fresh Fruits,12-01-2017,303.03
"Eggs, Meat & Fish",Mutton,4/15/2015,675.41
Snacks,Chocolates,07-04-2017,299.55
Beverages,Soft Drinks,11/28/2015,485.44
Bakery,Breads & Buns,6/14/2017,130.96
Oil & Masala,Spices,11-12-2018,611.9
Snacks,Chocolates,11-12-2018,192.64
Food Grains,Rice,10-10-2015,421.26
"Eggs, Meat & Fish",Eggs,09-02-2018,229.5
Bakery,Breads & Buns,7/18/2015,772.8
"Eggs, Meat & Fish",Mutton,09-12-2017,59.3
Bakery,Breads & Buns,09-11-2018,481.78
Bakery,Biscuits,9/22/2018,214.59
Snacks,Cookies,11/16/2016,191.76
Fruits & Veggies,Organic Vegetables,11/16/2016,497
Beverages,Soft Drinks,08-09-2016,296.74
Snacks,Cookies,11/16/2016,136.32
Beverages,Soft Drinks,5/23/2016,675.18
"Eggs, Meat & Fish",Fish,06-12-2017,488.16
Oil & Masala,Spices,6/30/2018,59.75
Snacks,Cookies,9/17/2018,334.25
Bakery,Biscuits,3/29/2017,297.08
Bakery,Cakes,02-03-2018,783.3
Fruits & Veggies,Fresh Fruits,6/30/2018,420.75
Food Grains,Rice,06-12-2017,453.06
Food Grains,Dals & Pulses,12/21/2016,100.76
Food Grains,Rice,8/18/2017,567.24
Food Grains,Organic Staples,11/29/2017,546.25
"Eggs, Meat & Fish",Eggs,09-09-2017,481.32
Fruits & Veggies,Organic Vegetables,8/18/2017,356.72
Food Grains,Dals & Pulses,03-04-2018,50.2
Beverages,Health Drinks,11/27/2016,480.6
Food Grains,Dals & Pulses,08-02-2016,208.08
Fruits & Veggies,Organic Vegetables,01-12-2018,381.61
Snacks,Noodles,04-04-2017,525.69
Snacks,Cookies,11/27/2016,714.56
Snacks,Chocolates,06-04-2016,214.56
Oil & Masala,Masalas,10-03-2018,344.7
Snacks,Chocolates,09-03-2018,379
Fruits & Veggies,Fresh Fruits,09-03-2018,138.96
"Eggs, Meat & Fish",Eggs,11/25/2015,174.25
Oil & Masala,Spices,9/23/2017,498
"Eggs, Meat & Fish",Eggs,11-02-2018,229.02
Bakery,Cakes,11/27/2016,141.9
"Eggs, Meat & Fish",Chicken,12/19/2016,677.96
Snacks,Noodles,07-03-2018,65.78
Snacks,Chocolates,8/21/2017,798.84
Food Grains,Rice,9/19/2016,548.42
Food Grains,Rice,9/22/2016,498.4
Snacks,Cookies,9/17/2018,661.49
Beverages,Soft Drinks,04-01-2017,531.44
Fruits & Veggies,Fresh Fruits,3/31/2018,348.92
Food Grains,Dals & Pulses,4/17/2017,484
Beverages,Soft Drinks,9/29/2015,75.35
Food Grains,Dals & Pulses,11/19/2016,195.72
Beverages,Health Drinks,12-03-2018,586
Oil & Masala,Spices,1/28/2018,387.94
Food Grains,Atta & Flour,11-02-2018,88.26
"Eggs, Meat & Fish",Fish,5/25/2016,405.76
Bakery,Breads & Buns,4/19/2015,582.75
Bakery,Breads & Buns,11-11-2018,509.86
Beverages,Health Drinks,09-02-2018,699.6
Oil & Masala,Masalas,3/13/2016,551.04
"Eggs, Meat & Fish",Mutton,12-01-2016,739.2
Bakery,Cakes,9/29/2015,581
Snacks,Noodles,12-09-2018,537.6
Snacks,Chocolates,3/18/2015,677.6
Fruits & Veggies,Organic Fruits,9/15/2018,574.78
Beverages,Soft Drinks,2/26/2018,308.23
Fruits & Veggies,Fresh Vegetables,3/13/2016,340.47
Oil & Masala,Edible Oil & Ghee,12-01-2016,73.1
Oil & Masala,Masalas,05-11-2016,183.9
Oil & Masala,Edible Oil & Ghee,12-09-2018,325.67
Oil & Masala,Spices,5/19/2018,414.05
Bakery,Breads & Buns,6/22/2018,298.88
Bakery,Cakes,09-07-2015,188.76
Oil & Masala,Edible Oil & Ghee,1/14/2018,756.35
Beverages,Soft Drinks,11/26/2018,595.28
"Eggs, Meat & Fish",Eggs,09-12-2015,145.3
Beverages,Health Drinks,4/22/2017,273.02
Fruits & Veggies,Organic Fruits,6/14/2015,168.9
Food Grains,Organic Staples,11/26/2018,257.07
"Eggs, Meat & Fish",Chicken,11-10-2016,892.08
Beverages,Health Drinks,11/26/2018,353.43
Beverages,Soft Drinks,06-09-2017,319.6
Fruits & Veggies,Organic Fruits,12-12-2017,223.56
Fruits & Veggies,Organic Fruits,11/18/2018,442.64
Oil & Masala,Edible Oil & Ghee,3/20/2017,426.66
Beverages,Soft Drinks,11/17/2015,670.8
"Eggs, Meat & Fish",Chicken,07-09-2018,451.5
Oil & Masala,Edible Oil & Ghee,5/30/2017,253.92
Snacks,Noodles,09-07-2015,438.76
Oil & Masala,Masalas,08-08-2015,110.75
Beverages,Soft Drinks,9/24/2016,134.09
Fruits & Veggies,Organic Vegetables,7/20/2015,189.29
Oil & Masala,Masalas,11/22/2016,543.78
"Eggs, Meat & Fish",Eggs,12/26/2016,409.92
Oil & Masala,Edible Oil & Ghee,07-12-2015,116.35
Oil & Masala,Spices,6/19/2018,96.14
Bakery,Cakes,3/30/2016,569.36
Beverages,Health Drinks,8/17/2018,668.4
Beverages,Health Drinks,03-01-2015,363.6
Fruits & Veggies,Fresh Fruits,9/13/2015,359.04
Oil & Masala,Spices,11/18/2017,232.64
Fruits & Veggies,Organic Vegetables,10-12-2018,130.41
"Eggs, Meat & Fish",Fish,9/25/2015,108.64
Fruits & Veggies,Fresh Fruits,2/17/2018,253.27
Snacks,Cookies,12/14/2018,433.42
Snacks,Noodles,05-11-2018,198.03
Snacks,Chocolates,4/20/2018,156.8
Food Grains,Dals & Pulses,8/17/2018,566.88
Snacks,Chocolates,09-03-2017,450.1
Food Grains,Atta & Flour,12/29/2015,147.4
Beverages,Health Drinks,4/30/2017,541.5
"Eggs, Meat & Fish",Eggs,11-12-2018,249.27
Food Grains,Organic Staples,8/23/2017,532.1
Oil & Masala,Edible Oil & Ghee,7/20/2015,642.94
Beverages,Health Drinks,7/28/2017,262.02
Bakery,Cakes,7/28/2017,141.68
Beverages,Soft Drinks,7/16/2016,348.27
Food Grains,Rice,09-01-2016,210.86
Beverages,Health Drinks,10-04-2018,138.7
Food Grains,Rice,03-11-2018,421.2
Fruits & Veggies,Organic Fruits,07-06-2016,570.76
Oil & Masala,Masalas,12/31/2015,412.68
Snacks,Chocolates,12/23/2018,176.96
Food Grains,Rice,8/21/2018,53.48
Oil & Masala,Masalas,09-01-2016,304.3
"Eggs, Meat & Fish",Mutton,04-04-2016,231.12
Fruits & Veggies,Fresh Fruits,09-08-2017,950.3
"Eggs, Meat & Fish",Mutton,12-01-2018,298.2
Oil & Masala,Spices,9/21/2016,582.9
Fruits & Veggies,Organic Vegetables,7/23/2016,136.29
Beverages,Soft Drinks,8/21/2018,685.02
Food Grains,Rice,09-11-2016,288.19
Fruits & Veggies,Organic Fruits,7/17/2018,122.85
Snacks,Cookies,11/28/2018,283.36
Beverages,Health Drinks,11/28/2018,610.45
Beverages,Soft Drinks,12/31/2015,511.27
"Eggs, Meat & Fish",Mutton,12-02-2017,172.2
Oil & Masala,Edible Oil & Ghee,11-09-2015,107.87
Oil & Masala,Edible Oil & Ghee,09-08-2015,249.9
"Eggs, Meat & Fish",Chicken,08-12-2017,199.44
"Eggs, Meat & Fish",Mutton,11/14/2015,170.7
Snacks,Noodles,09-06-2016,683.06
Snacks,Cookies,4/26/2017,199.62
Food Grains,Atta & Flour,6/27/2018,856.45
Beverages,Health Drinks,12/27/2015,159.3
Bakery,Breads & Buns,03-10-2018,173.13
Fruits & Veggies,Organic Fruits,04-05-2016,426.6
Beverages,Health Drinks,03-10-2018,224.82
"Eggs, Meat & Fish",Chicken,10-04-2016,237.28
Fruits & Veggies,Fresh Fruits,4/22/2018,595.25
Food Grains,Organic Staples,4/23/2015,134.4
Oil & Masala,Spices,04-05-2016,282.49
Snacks,Cookies,6/14/2016,686.96
Oil & Masala,Spices,05-06-2017,129.6
"Eggs, Meat & Fish",Chicken,11-10-2017,351.12
Bakery,Biscuits,01-11-2017,315.15
Snacks,Noodles,4/23/2015,442.44
Oil & Masala,Masalas,4/23/2015,700.9
Snacks,Cookies,12/14/2018,247.56
Bakery,Breads & Buns,11/20/2016,443.6
Fruits & Veggies,Fresh Fruits,5/13/2018,238.4
Food Grains,Dals & Pulses,11-03-2017,722.83
Oil & Masala,Edible Oil & Ghee,3/28/2015,274.05
Beverages,Soft Drinks,9/17/2016,513.56
Beverages,Soft Drinks,4/19/2017,181.07
"Eggs, Meat & Fish",Eggs,03-11-2018,372.3
"Eggs, Meat & Fish",Eggs,04-05-2016,559.25
Bakery,Breads & Buns,12/22/2018,334.19
Oil & Masala,Edible Oil & Ghee,11/20/2018,293.26
Snacks,Cookies,9/22/2017,414.09
Beverages,Health Drinks,11/15/2016,669.46
Oil & Masala,Edible Oil & Ghee,3/13/2017,869.7
Beverages,Soft Drinks,7/24/2016,496.32
Snacks,Noodles,1/26/2015,176.02
Fruits & Veggies,Organic Fruits,1/26/2015,530.5
Beverages,Health Drinks,06-12-2018,253.35
Beverages,Health Drinks,3/14/2015,370
Bakery,Cakes,04-08-2017,43.2
"Eggs, Meat & Fish",Chicken,5/25/2017,387.3
Snacks,Chocolates,03-11-2017,311.19
Bakery,Cakes,12/20/2017,759.66
"Eggs, Meat & Fish",Chicken,09-05-2016,345.54
Beverages,Soft Drinks,10/20/2017,219.87
Snacks,Cookies,11/24/2015,903.23
Snacks,Cookies,01-06-2015,616.64
"Eggs, Meat & Fish",Chicken,08-04-2017,188.1
Bakery,Breads & Buns,10/21/2017,252.03
Oil & Masala,Spices,3/18/2015,176.04
Snacks,Noodles,3/18/2015,226.09
Food Grains,Dals & Pulses,4/23/2018,810.9
Beverages,Soft Drinks,4/23/2018,606.22
Snacks,Cookies,9/26/2018,500.4
Oil & Masala,Edible Oil & Ghee,11/24/2017,168.32
Beverages,Health Drinks,4/30/2018,158.72
Snacks,Cookies,10-07-2018,228.16
Fruits & Veggies,Organic Fruits,5/20/2018,165.24
Bakery,Breads & Buns,12/24/2015,91.96
Bakery,Biscuits,11-10-2017,215.28
"Eggs, Meat & Fish",Chicken,06-06-2018,427.2
Fruits & Veggies,Fresh Fruits,11/13/2017,391.32
Food Grains,Rice,9/20/2017,458.64
Snacks,Chocolates,3/18/2015,322.14
Bakery,Biscuits,11/24/2017,167.96
Beverages,Soft Drinks,10-06-2018,703.56
Bakery,Biscuits,11/13/2017,118.44
Bakery,Breads & Buns,11-03-2016,478.71
"Eggs, Meat & Fish",Mutton,12/14/2016,79.08
Fruits & Veggies,Fresh Vegetables,9/19/2016,547.84
Oil & Masala,Masalas,12/14/2018,200.61
"Eggs, Meat & Fish",Fish,09-06-2016,189.6
Food Grains,Rice,11/20/2016,263.51
Food Grains,Rice,3/21/2018,767.2
Food Grains,Atta & Flour,11/24/2017,226.62
"Eggs, Meat & Fish",Mutton,12/15/2018,305.55
Food Grains,Dals & Pulses,07-08-2018,147.55
"Eggs, Meat & Fish",Chicken,4/25/2015,365.64
Food Grains,Rice,8/28/2018,251.35
Bakery,Cakes,05-03-2016,274.56
Snacks,Chocolates,11-05-2015,242.97
Bakery,Biscuits,11/13/2016,209.53
Bakery,Biscuits,11-06-2018,767.6
"Eggs, Meat & Fish",Chicken,12-01-2018,950.46
Bakery,Cakes,10-11-2015,263.59
Fruits & Veggies,Organic Fruits,07-09-2015,617.4
"Eggs, Meat & Fish",Eggs,10/17/2017,197.76
Beverages,Soft Drinks,02-10-2018,219.2
Snacks,Chocolates,8/25/2016,267
Beverages,Health Drinks,1/30/2018,268.8
Fruits & Veggies,Fresh Vegetables,01-05-2016,76.2
Oil & Masala,Masalas,5/30/2018,835.1
Beverages,Soft Drinks,04-08-2015,282.03
Snacks,Cookies,07-06-2015,493.5
Fruits & Veggies,Organic Fruits,11-10-2018,50.22
"Eggs, Meat & Fish",Chicken,09-03-2016,87.08
